contract_id,tender_id,supplier_id,award_amount_kes,contract_start_date,days_delayed,cost_overrun_percentage,delivery_quality,contract_status,supplier_age_at_award_days,supplier_name,kra_pin,incorporation_date,location,company_size,credit_score,category,tender_budget_kes,tender_open_date,tender_description,procuring_entity
C-3667,3667,860,9407991.855844023,2024-11-19,56,2.02,Good,Completed,61,Robinson Material Limited,P998710123D,2024-09-19,Alexischester,Small,624,Consultancy Services,9458346,2024-11-19,Supply and delivery of consultancy services items,Ministry of Light
C-3668,3668,271,303489947.2228893,2020-03-07,416,148.16,Poor,Terminated,502,Hoffman Expert Group,P247395716G,2018-10-22,East Brent,Small,810,Construction & Civil Works,308403173,2020-03-07,Supply and delivery of construction & civil works items,Ministry of American
C-3669,3669,315,1474441.5087873593,2025-08-11,12,0.0,Good,Completed,-55,May Military Ltd,P594811370K,2025-10-05,Garyside,Small,704,Medical Supplies & Pharmaceuticals,1430657,2025-08-11,Supply and delivery of medical supplies & pharmaceuticals items,Ministry of View
C-3670,3670,280,9472224.431756048,2025-09-30,6,2.32,Good,Completed,637,Bradley Sometimes Limited,P307405357L,2024-01-02,Wilcoxhaven,Small,846,Office Stationery & Supplies,9452819,2025-09-30,Supply and delivery of office stationery & supplies items,Ministry of Yeah
C-3671,3671,557,5478196.524295341,2020-09-20,56,20.0,Good,Completed,381,Bowers Friend Limited,P664138658O,2019-09-05,New Carlos,Medium,418,Medical Supplies & Pharmaceuticals,5352279,2020-09-20,Supply and delivery of medical supplies & pharmaceuticals items,Ministry of World
C-3672,3672,160,1039520.0596101116,2021-11-13,44,20.0,Good,Completed,1886,Mendoza Interest Ltd,P557707813R,2016-09-14,South Jennifermouth,Small,341,Cleaning & Sanitary Services,1045161,2021-11-13,Supply and delivery of cleaning & sanitary services items,Ministry of Film
C-3673,3673,163,4891808.642695647,2020-08-24,27,22.77,Good,Completed,1300,Miles Tonight Group,P802992685P,2017-02-01,South Shannon,Small,308,Cleaning & Sanitary Services,4919523,2020-08-24,Supply and delivery of cleaning & sanitary services items,Ministry of Result
C-3674,3674,495,7012526.845908627,2021-01-30,31,1.01,Good,Completed,-569,Walker Dog Ventures,P899089320T,2022-08-22,Frenchmouth,Large,762,Office Stationery & Supplies,6722266,2021-01-30,Supply and delivery of office stationery & supplies items,Ministry of National
C-3675,3675,252,151404.56482061712,2021-01-01,23,0.0,Good,Completed,-15,Khan Ready Agencies,P822113500E,2021-01-16,Amandaville,Small,668,Medical Supplies & Pharmaceuticals,153010,2021-01-01,Supply and delivery of medical supplies & pharmaceuticals items,Ministry of Black
C-3676,3676,48,5969444.751922644,2022-12-26,30,1.65,Good,Completed,-767,Clark Enjoy Enterprise,P816114302G,2025-01-31,Kimberlychester,Small,558,Consultancy Services,5905333,2022-12-26,Supply and delivery of consultancy services items,Ministry of Player
C-3677,3677,664,230190013.11114895,2020-12-06,479,169.49,Poor,Terminated,-890,Hall City Agencies,P115810687F,2023-05-15,West Robert,Small,379,Construction & Civil Works,224011080,2020-12-06,Supply and delivery of construction & civil works items,Ministry of Position
C-3678,3678,605,362636150.2174429,2025-07-08,462,159.42,Poor,Terminated,147,Ryan Ability Limited,P932010779R,2025-02-11,Boydstad,Small,782,Construction & Civil Works,351429210,2025-07-08,Supply and delivery of construction & civil works items,Ministry of Writer
C-3679,3679,587,490379615.28756523,2022-09-23,788,212.05,Poor,Terminated,-1164,Sutton Sometimes Enterprise,P652050056I,2025-11-30,Mooreshire,Small,672,Construction & Civil Works,495613675,2022-09-23,Supply and delivery of construction & civil works items,Ministry of Reason
C-3680,3680,87,38970303.95526433,2023-04-15,57,29.93,Poor,Terminated,721,Santos Power Enterprise,P967797300I,2021-04-24,Marshallshire,Small,576,Construction & Civil Works,39090796,2023-04-15,Supply and delivery of construction & civil works items,Ministry of Improve
C-3681,3681,195,28590531.446481083,2024-09-13,2,2.1,Good,Completed,2106,Cummings Realize Group,P747145068J,2018-12-08,Christopherberg,Medium,749,ICT Equipment & Software,27288986,2024-09-13,Supply and delivery of ict equipment & software items,Ministry of Yet
C-3682,3682,470,321898046.23514736,2020-09-11,508,124.38,Poor,Terminated,489,Hill Low Ventures,P113275526Y,2019-05-11,Rodriguezberg,Small,696,Construction & Civil Works,323584320,2020-09-11,Supply and delivery of construction & civil works items,Ministry of Once
C-3683,3683,390,2784549.693653103,2020-05-23,54,21.22,Good,Completed,1069,Ayala Some Enterprise,P242964672P,2017-06-19,North Alyssa,Medium,380,Medical Supplies & Pharmaceuticals,2719909,2020-05-23,Supply and delivery of medical supplies & pharmaceuticals items,Ministry of Employee
C-3684,3684,629,400484044.0220438,2022-03-12,586,174.26,Poor,Terminated,1370,Allen Evidence Enterprise,P322026871O,2018-06-11,Port John,Small,816,Construction & Civil Works,391539446,2022-03-12,Supply and delivery of construction & civil works items,Ministry of Education
C-3685,3685,466,10062588.802061932,2025-10-05,21,21.74,Good,Completed,2088,Nash Already Ventures,P639127345K,2020-01-17,North Stacy,Medium,306,Consultancy Services,9791578,2025-10-05,Supply and delivery of consultancy services items,Ministry of Military
C-3686,3686,473,37185509.64282751,2021-02-16,43,32.92,Poor,Completed,1702,Hill Charge Agencies,P763834967M,2016-06-20,Williamsmouth,Small,758,ICT Equipment & Software,35642481,2021-02-16,Supply and delivery of ict equipment & software items,Ministry of International
C-3687,3687,782,502980326.2484388,2020-04-01,509,184.97,Poor,Terminated,53,Gutierrez Pressure Group,P361661280J,2020-02-08,South Patrick,Small,430,Construction & Civil Works,499877010,2020-04-01,Supply and delivery of construction & civil works items,Ministry of Artist
C-3688,3688,931,367144.040001357,2025-07-01,7,0.03,Good,Completed,2591,Dunlap All Group,P206948323V,2018-05-28,Port Carlostown,Small,500,Cleaning & Sanitary Services,362530,2025-07-01,Supply and delivery of cleaning & sanitary services items,Ministry of Will
C-3689,3689,405,2664525.656335173,2022-11-18,38,2.44,Good,Completed,-260,Marks Significant Limited,P226762436X,2023-08-05,West Lindsayview,Small,792,ICT Equipment & Software,2542361,2022-11-18,Supply and delivery of ict equipment & software items,Ministry of Threat
C-3690,3690,607,324640.6062479882,2025-06-16,0,1.74,Good,Completed,2139,Ballard Whatever Group,P917696516S,2019-08-08,South Dennisfort,Medium,754,Consultancy Services,317767,2025-06-16,Supply and delivery of consultancy services items,Ministry of Second
C-3691,3691,626,4015529.5505690053,2024-07-11,64,24.54,Good,Completed,157,Gutierrez Head Agencies,P654592182I,2024-02-05,Lake Marilynbury,Small,311,Office Stationery & Supplies,3970033,2024-07-11,Supply and delivery of office stationery & supplies items,Ministry of Perhaps
C-3692,3692,486,9760544.752987504,2020-08-04,13,2.21,Good,Completed,94,Bennett Happy Ltd,P592845370Q,2020-05-02,South Kevin,Medium,820,ICT Equipment & Software,9534612,2020-08-04,Supply and delivery of ict equipment & software items,Ministry of Nature
C-3693,3693,429,7561281.913045459,2020-07-18,82,20.0,Good,Completed,-1331,Davis Throw Enterprise,P990514408Z,2024-03-10,Davidmouth,Medium,361,Motor Vehicles & Spare Parts,7363776,2020-07-18,Supply and delivery of motor vehicles & spare parts items,Ministry of Real
C-3694,3694,388,3644013.751874944,2021-12-03,5,0.76,Good,Completed,1302,Frazier Act Limited,P108657116S,2018-05-11,Lisachester,Medium,796,Motor Vehicles & Spare Parts,3488284,2021-12-03,Supply and delivery of motor vehicles & spare parts items,Ministry of New
C-3695,3695,382,444865689.0715179,2023-05-18,481,155.05,Poor,Terminated,-877,Summers Miss Ltd,P388339233U,2025-10-11,Matthewshire,Small,516,Construction & Civil Works,424362022,2023-05-18,Supply and delivery of construction & civil works items,Ministry of Scientist
C-3696,3696,911,8919110.771064818,2023-03-11,3,4.14,Good,Completed,2166,Anderson Adult Ventures,P614878782W,2017-04-05,Hannahberg,Small,750,Motor Vehicles & Spare Parts,8583310,2023-03-11,Supply and delivery of motor vehicles & spare parts items,Ministry of Indeed
C-3697,3697,445,4752672.790658787,2024-07-16,1,0.67,Good,Completed,944,Rogers Future Ventures,P246513857K,2021-12-15,Connerfort,Medium,662,Cleaning & Sanitary Services,4650056,2024-07-16,Supply and delivery of cleaning & sanitary services items,Ministry of Question
C-3698,3698,552,4091858.5651246277,2021-03-16,26,0.95,Good,Completed,-499,Fischer Office Agencies,P892904680M,2022-07-28,Port Jenny,Small,683,Motor Vehicles & Spare Parts,4175341,2021-03-16,Supply and delivery of motor vehicles & spare parts items,Ministry of Full
C-3699,3699,565,6665488.361786783,2020-10-23,40,20.22,Good,Completed,-1330,Harris Them Ltd,P854564401V,2024-06-14,Lucasland,Large,458,Office Stationery & Supplies,6501391,2020-10-23,Supply and delivery of office stationery & supplies items,Ministry of Source
C-3700,3700,506,394037500.8437641,2021-03-09,98,57.22,Poor,Completed,607,Valenzuela Her Limited,P905430477M,2019-07-11,Port Richard,Medium,383,Construction & Civil Works,394139615,2021-03-09,Supply and delivery of construction & civil works items,Ministry of Yet
C-3701,3701,245,1100735.2750463188,2023-10-04,35,21.51,Good,Completed,1034,Ballard Reveal Agencies,P536038528T,2020-12-04,Joneston,Small,314,Cleaning & Sanitary Services,1058101,2023-10-04,Supply and delivery of cleaning & sanitary services items,Ministry of International
C-3702,3702,999,171287.24246201027,2022-08-11,0,0.0,Good,Completed,1193,Dennis Similar Ltd,P955808162K,2019-05-06,East Michelle,Medium,740,Office Stationery & Supplies,169519,2022-08-11,Supply and delivery of office stationery & supplies items,Ministry of Beautiful
C-3703,3703,797,7837161.82066549,2022-12-10,4,2.76,Good,Completed,640,Arnold Listen Ltd,P513084285W,2021-03-10,East Roger,Small,690,Medical Supplies & Pharmaceuticals,7938236,2022-12-10,Supply and delivery of medical supplies & pharmaceuticals items,Ministry of Million
C-3704,3704,437,10154718.476820325,2020-08-16,45,0.95,Good,Completed,-280,Wang Early Ltd,P271395839G,2021-05-23,Lake John,Small,525,Medical Supplies & Pharmaceuticals,9685296,2020-08-16,Supply and delivery of medical supplies & pharmaceuticals items,Ministry of Option
C-3705,3705,745,3177939.2896604408,2022-11-26,37,2.42,Good,Completed,77,Chavez Letter Ventures,P185260383M,2022-09-10,East Nicoleview,Small,835,Consultancy Services,3079674,2022-11-26,Supply and delivery of consultancy services items,Ministry of Improve
C-3706,3706,543,294884746.47812617,2021-11-01,239,137.4,Poor,Terminated,-214,Harris Probably Agencies,P867064555S,2022-06-03,Samanthaberg,Small,633,Construction & Civil Works,281983052,2021-11-01,Supply and delivery of construction & civil works items,Ministry of Stop
C-3707,3707,406,4452383.635792147,2024-08-15,0,0.0,Good,Completed,1201,Baker Part Limited,P773808249E,2021-05-02,Gibsonstad,Medium,749,Consultancy Services,4333384,2024-08-15,Supply and delivery of consultancy services items,Ministry of Spend
C-3708,3708,488,7409299.970908864,2024-02-07,3,1.41,Good,Completed,1834,Rodriguez Attack Group,P461081823R,2019-01-30,Michelleview,Small,694,Office Stationery & Supplies,7469080,2024-02-07,Supply and delivery of office stationery & supplies items,Ministry of Around
C-3709,3709,996,9359632.191147711,2023-03-01,0,0.0,Good,Completed,1060,Jones Special Group,P634842369R,2020-04-05,West Anthonyville,Large,765,Cleaning & Sanitary Services,9415889,2023-03-01,Supply and delivery of cleaning & sanitary services items,Ministry of Analysis
C-3710,3710,458,4671210.824189965,2021-02-16,16,0.0,Good,Completed,971,Williams Owner Agencies,P690195758F,2018-06-21,North Michael,Medium,577,Medical Supplies & Pharmaceuticals,4550696,2021-02-16,Supply and delivery of medical supplies & pharmaceuticals items,Ministry of Behind
C-3711,3711,258,143424792.1297281,2021-11-03,150,49.15,Poor,Terminated,429,Obrien Myself Agencies,P250088694U,2020-08-31,Franciscoport,Small,815,Construction & Civil Works,138616337,2021-11-03,Supply and delivery of construction & civil works items,Ministry of People
C-3712,3712,929,15136386.352459216,2024-06-26,73,25.78,Good,Completed,271,Miranda Personal Agencies,P393102301W,2023-09-29,Kellyfurt,Small,421,ICT Equipment & Software,14667068,2024-06-26,Supply and delivery of ict equipment & software items,Ministry of Own
C-3713,3713,22,1499614.2267239206,2023-04-04,7,0.0,Good,Completed,543,Miller Sign Agencies,P621828280E,2021-10-08,East Donna,Large,570,Motor Vehicles & Spare Parts,1490179,2023-04-04,Supply and delivery of motor vehicles & spare parts items,Ministry of Put
C-3714,3714,455,7424851.033894609,2021-11-18,5,1.52,Good,Completed,1526,Jones Year Enterprise,P199970392V,2017-09-14,Bushchester,Small,766,Consultancy Services,7228080,2021-11-18,Supply and delivery of consultancy services items,Ministry of Anything
C-3715,3715,228,50824145.06117532,2023-03-16,65,20.0,Good,Completed,1274,Herring Alone Enterprise,P749715626J,2019-09-19,Rushstad,Medium,392,ICT Equipment & Software,49327949,2023-03-16,Supply and delivery of ict equipment & software items,Ministry of Anyone
C-3716,3716,490,8615164.729822626,2025-10-19,19,3.77,Good,Completed,258,Trujillo Suffer Agencies,P969761986M,2025-02-03,Guerreroberg,Small,665,Office Stationery & Supplies,8414052,2025-10-19,Supply and delivery of office stationery & supplies items,Ministry of Image
C-3717,3717,851,4063064.268559671,2021-02-16,1,1.52,Good,Completed,1681,Newman Feel Ltd,P325045286B,2016-07-11,Matthewmouth,Small,697,Cleaning & Sanitary Services,3871414,2021-02-16,Supply and delivery of cleaning & sanitary services items,Ministry of Note
C-3718,3718,703,9602037.059419692,2020-04-24,51,20.0,Good,Completed,-1132,Long Like Ventures,P908356009M,2023-05-31,East Ryanfurt,Medium,468,Motor Vehicles & Spare Parts,9637772,2020-04-24,Supply and delivery of motor vehicles & spare parts items,Ministry of That
C-3719,3719,285,7295710.875619937,2024-02-08,55,20.0,Good,Completed,1583,Walker Cell Limited,P613443905J,2019-10-09,Adkinsstad,Large,341,Consultancy Services,7168566,2024-02-08,Supply and delivery of consultancy services items,Ministry of Leader
C-3720,3720,491,2077745.583458322,2024-06-06,16,0.87,Good,Completed,410,Rios Find Agencies,P378556835A,2023-04-23,Priceton,Small,600,Office Stationery & Supplies,2018517,2024-06-06,Supply and delivery of office stationery & supplies items,Ministry of Need
C-3721,3721,54,25257796.252835967,2025-02-03,49,20.0,Good,Completed,2077,Johnson Understand Limited,P380477683L,2019-05-29,Benjaminchester,Medium,380,ICT Equipment & Software,24549484,2025-02-03,Supply and delivery of ict equipment & software items,Ministry of Movie
C-3722,3722,509,283087216.4328519,2022-03-23,75,20.14,Poor,Completed,69,Williams Box Limited,P801762883B,2022-01-13,Lake Darrellmouth,Medium,814,Construction & Civil Works,276865441,2022-03-23,Supply and delivery of construction & civil works items,Ministry of Say
C-3723,3723,767,4404981.893831837,2020-04-07,40,20.0,Good,Completed,961,Peterson Member Ventures,P886452604H,2017-08-20,Kimberlyberg,Medium,481,Motor Vehicles & Spare Parts,4285727,2020-04-07,Supply and delivery of motor vehicles & spare parts items,Ministry of Difficult
C-3724,3724,667,2972603.4352661837,2020-08-04,54,20.0,Good,Completed,729,James Actually Ventures,P230955221X,2018-08-06,South Kelsey,Medium,362,Consultancy Services,2914268,2020-08-04,Supply and delivery of consultancy services items,Ministry of Cultural
C-3725,3725,329,7462642.195167381,2025-05-09,34,1.07,Good,Completed,333,Price Watch Ventures,P680424495V,2024-06-10,Camposberg,Small,659,Cleaning & Sanitary Services,7158175,2025-05-09,Supply and delivery of cleaning & sanitary services items,Ministry of Seem
C-3726,3726,736,67871344.85898937,2021-12-02,206,88.29,Poor,Completed,-699,Mitchell Compare Group,P553615317S,2023-11-01,Lake Zacharyberg,Small,369,Construction & Civil Works,67582486,2021-12-02,Supply and delivery of construction & civil works items,Ministry of Send
C-3727,3727,991,4150896.2591717457,2021-03-22,36,0.0,Good,Completed,-819,Henry City Agencies,P696651173Q,2023-06-19,Brownberg,Small,783,Cleaning & Sanitary Services,4117763,2021-03-22,Supply and delivery of cleaning & sanitary services items,Ministry of Design
C-3728,3728,336,312521483.59996605,2023-06-05,540,174.54,Poor,Terminated,2193,Lopez List Limited,P698058121J,2017-06-03,Garcialand,Small,563,Construction & Civil Works,303884296,2023-06-05,Supply and delivery of construction & civil works items,Ministry of Position
C-3729,3729,207,8468181.506280392,2020-02-04,35,1.79,Good,Completed,-1939,Perry Individual Group,P639026034X,2025-05-27,South Virginia,Medium,745,Medical Supplies & Pharmaceuticals,8535969,2020-02-04,Supply and delivery of medical supplies & pharmaceuticals items,Ministry of Win
