contract_id,tender_id,supplier_id,award_amount_kes,contract_start_date,days_delayed,cost_overrun_percentage,delivery_quality,contract_status,supplier_age_at_award_days
C-4558,4558,702,8052440.223933945,2020-02-14,3,3.82,Good,Completed,1320
C-4559,4559,737,999271.3735100157,2024-05-05,27,20.0,Good,Completed,1319
C-4560,4560,2,22990111.889187913,2022-07-18,99,35.65,Poor,Completed,-350
C-4561,4561,684,44975431.93150881,2021-07-12,58,20.18,Good,Completed,-295
C-4562,4562,388,7747267.194309445,2021-08-12,0,0.21,Good,Completed,1189
C-4563,4563,851,5273853.678023839,2025-12-24,2,0.78,Good,Completed,3453
C-4564,4564,246,2015584.4319811007,2020-12-12,29,20.0,Good,Completed,1195
C-4565,4565,356,6663747.567209348,2025-02-13,46,23.51,Good,Completed,3133
C-4566,4566,605,35164673.6928621,2023-02-07,58,24.7,Poor,Completed,-735
C-4567,4567,545,8149160.358621682,2024-11-10,30,20.27,Good,Completed,1147
C-4568,4568,464,2032841.5147575836,2020-03-20,30,0.0,Good,Completed,-7
C-4569,4569,178,1519680.365312027,2022-03-09,15,0.0,Good,Completed,-579
C-4570,4570,396,6115899.403551746,2021-05-15,15,0.0,Good,Completed,-434
C-4571,4571,248,6814427.266949634,2025-06-29,2,1.65,Good,Completed,2267
C-4572,4572,208,3565890.965367643,2023-09-10,53,20.3,Good,Completed,1405
C-4573,4573,928,9807642.068304205,2020-04-19,16,3.63,Good,Completed,804
C-4574,4574,527,184850641.4927418,2023-02-24,52,25.37,Good,Completed,730
C-4575,4575,149,45972906.17069324,2022-09-19,89,33.41,Poor,Completed,-823
C-4576,4576,704,5009308.392692196,2020-11-06,53,20.0,Good,Completed,1196
C-4577,4577,133,6174383.658338674,2021-09-02,33,0.98,Good,Completed,-1145
C-4578,4578,97,10239348.997517264,2021-02-11,22,5.72,Good,Completed,751
C-4579,4579,547,366542766.8355159,2021-11-13,653,173.11,Poor,Terminated,-340
C-4580,4580,903,1204023.3461497137,2020-05-26,40,0.0,Good,Completed,-722
C-4581,4581,648,8072885.394874289,2020-07-21,22,3.94,Good,Completed,638
C-4582,4582,770,7919052.297256559,2023-06-08,1,3.36,Good,Completed,1463
C-4583,4583,921,3131308.3427738957,2024-09-14,2,0.0,Good,Completed,2468
C-4584,4584,242,120292.28255491356,2025-08-24,10,1.19,Good,Completed,2925
C-4585,4585,942,45519156.65390764,2021-09-23,115,48.01,Poor,Completed,-310
C-4586,4586,704,3875973.5213786047,2025-08-25,36,20.0,Good,Completed,2949
C-4587,4587,358,3717893.131686745,2021-01-02,43,2.35,Good,Completed,-507
C-4588,4588,28,362607707.95471656,2024-11-04,40,2.3,Good,Completed,246
C-4589,4589,283,2420717.6146985623,2023-08-13,26,21.08,Good,Completed,2705
C-4590,4590,679,2014000.9515660743,2020-05-27,15,0.0,Good,Completed,-1420
C-4591,4591,14,9641035.598046018,2021-08-12,12,0.0,Good,Completed,1056
C-4592,4592,719,964892.0378807499,2021-01-26,35,0.0,Good,Completed,-466
C-4593,4593,625,9687018.962524507,2024-09-02,37,5.07,Good,Completed,-16
C-4594,4594,459,9095749.995549992,2024-07-25,4,2.53,Good,Completed,1531
C-4595,4595,224,454357361.103325,2021-01-27,115,55.35,Poor,Completed,1444
C-4596,4596,901,9343269.129655214,2025-08-04,1,3.91,Good,Completed,1945
C-4597,4597,271,33134459.391265355,2024-09-20,42,28.91,Poor,Completed,2160
C-4598,4598,82,5870594.141604026,2025-02-17,2,1.32,Good,Completed,1087
C-4599,4599,14,14974243.941259248,2021-08-19,10,0.0,Good,Completed,1063
C-4600,4600,914,8551083.870483557,2020-02-15,20,0.25,Good,Completed,1014
C-4601,4601,940,1370369.3145116149,2025-05-14,3,0.0,Good,Completed,3222
C-4602,4602,602,34857593.025243625,2020-10-22,45,19.16,Poor,Completed,1470
C-4603,4603,680,125466895.92034002,2022-10-24,212,75.12,Poor,Terminated,190
C-4604,4604,930,9225910.47463374,2020-10-16,48,20.68,Good,Completed,-1892
C-4605,4605,215,427374524.2731279,2023-08-27,27,0.84,Good,Completed,438
C-4606,4606,828,7157243.844247576,2023-06-11,55,0.0,Good,Completed,-621
C-4607,4607,882,297121738.7804115,2022-10-10,231,140.48,Poor,Terminated,1387
C-4608,4608,765,9469029.381485142,2021-01-18,31,0.0,Good,Completed,-1394
C-4609,4609,360,415160.107609652,2024-04-12,43,2.12,Good,Completed,35
C-4610,4610,984,4309370.512985326,2023-11-03,51,0.0,Good,Completed,297
C-4611,4611,127,7829857.260977405,2020-04-02,41,0.0,Good,Completed,-403
C-4612,4612,105,3191326.5790316486,2020-10-24,0,0.61,Good,Completed,660
C-4613,4613,751,7438123.715596348,2022-10-06,34,21.12,Good,Completed,1366
C-4614,4614,496,4762515.642754875,2022-12-09,20,0.22,Good,Completed,1142
C-4615,4615,711,2926568.909348163,2022-05-15,26,0.94,Good,Completed,-882
C-4616,4616,197,7251144.1751770545,2024-05-10,45,21.28,Good,Completed,1887
C-4617,4617,487,2869697.027865685,2023-02-24,0,1.84,Good,Completed,675
C-4618,4618,788,2955873.7375496104,2025-08-28,1,0.0,Good,Completed,1838
C-4619,4619,570,6768583.9340237705,2024-09-18,0,1.02,Good,Completed,933
C-4620,4620,256,7015758.498613837,2024-04-22,21,4.96,Good,Completed,96
C-4621,4621,641,3452529.1007875465,2022-06-06,17,0.22,Good,Completed,1397
C-4622,4622,585,7057101.772261491,2023-02-20,43,21.99,Good,Completed,848
C-4623,4623,269,6504192.455925391,2020-12-31,69,21.13,Good,Completed,-1198
C-4624,4624,493,2160085.387731786,2022-12-30,25,3.02,Good,Completed,-347
C-4625,4625,945,39044589.229846805,2020-03-20,79,45.36,Poor,Completed,1140
C-4626,4626,260,6850827.3099612435,2023-08-07,11,0.4,Good,Completed,1395
C-4627,4627,589,4427693.99523515,2025-01-18,34,22.06,Good,Completed,2471
C-4628,4628,530,265442160.495168,2023-08-17,301,129.74,Poor,Terminated,-832
C-4629,4629,798,4348861.8979831375,2022-04-18,2,0.0,Good,Completed,2237
C-4630,4630,930,177380590.25029567,2022-03-29,390,86.72,Poor,Terminated,-1363
C-4631,4631,530,8340913.7288874425,2022-12-03,77,21.47,Good,Completed,-1089
C-4632,4632,734,9844790.764213162,2020-02-05,70,21.26,Good,Completed,-1560
C-4633,4633,957,3981002.2174266204,2024-08-25,48,23.83,Good,Completed,2387
C-4634,4634,262,4314044.280694144,2020-11-18,40,20.0,Good,Completed,1633
C-4635,4635,692,12728161.42767681,2023-07-17,30,4.37,Good,Completed,-72
C-4636,4636,7,5029087.003489446,2024-06-29,1,0.72,Good,Completed,958
C-4637,4637,708,8437909.50596381,2024-10-05,32,20.0,Good,Completed,1893
C-4638,4638,864,7914485.00511086,2021-06-19,39,5.85,Good,Completed,-79
C-4639,4639,179,3800634.923673296,2025-05-27,16,20.0,Good,Completed,2928
C-4640,4640,63,8339773.131445474,2022-08-19,72,24.54,Good,Completed,-559
C-4641,4641,224,8136931.916712216,2022-05-24,36,21.59,Good,Completed,1926
C-4642,4642,355,27994844.772073414,2022-10-16,54,26.68,Poor,Terminated,542
C-4643,4643,736,4241719.7519285465,2021-03-24,57,20.06,Good,Completed,-952
C-4644,4644,367,1273622.7968432398,2022-06-30,15,0.0,Good,Completed,567
C-4645,4645,483,1106900.6741496832,2021-06-21,0,0.48,Good,Completed,1368
C-4646,4646,1,3461383.3663788512,2025-05-19,26,20.0,Good,Completed,1056
C-4647,4647,269,9725071.948674362,2020-08-09,54,22.0,Good,Completed,-1342
C-4648,4648,265,103018179.24696387,2020-04-26,127,35.63,Poor,Terminated,-1952
C-4649,4649,630,27706733.833062377,2025-06-15,0,0.0,Good,Completed,1159
C-4650,4650,879,37137187.10268261,2023-12-02,36,0.29,Good,Completed,-327
C-4651,4651,239,1485914.5147956538,2020-06-20,27,3.45,Good,Completed,17
C-4652,4652,505,16926845.429076504,2022-02-16,20,2.37,Good,Completed,1593
C-4653,4653,849,9223001.11182282,2023-04-23,26,20.0,Good,Completed,780
C-4654,4654,629,2660005.7987948908,2025-08-08,1,3.08,Good,Completed,2615
C-4655,4655,30,5074006.948651559,2025-01-30,1,2.65,Good,Completed,2374
C-4656,4656,691,170759467.42507648,2022-02-11,31,4.02,Good,Completed,-1449
C-4657,4657,282,8651340.332277138,2021-11-10,11,0.0,Good,Completed,2081
C-4658,4658,105,336626740.1522353,2020-12-29,512,140.25,Poor,Terminated,726
C-4659,4659,703,144527606.85667193,2020-11-15,87,25.16,Good,Completed,-927
C-4660,4660,234,2712503.210771479,2023-05-15,76,21.25,Good,Completed,-243
C-4661,4661,539,35859857.98160867,2020-02-24,58,22.8,Poor,Completed,-284
C-4662,4662,562,465248205.0589594,2023-10-13,41,20.62,Good,Completed,2717
C-4663,4663,804,3855782.934960954,2020-02-22,22,0.0,Good,Completed,-1177
C-4664,4664,813,7897833.219049059,2022-01-01,60,23.2,Good,Completed,424
C-4665,4665,346,417536.6484792315,2022-10-05,56,20.0,Good,Completed,833
C-4666,4666,448,13706787.12578087,2021-12-16,63,22.1,Good,Completed,-1324
C-4667,4667,765,9319160.816014016,2020-04-21,40,0.64,Good,Completed,-1666
C-4668,4668,554,3812724.3023489784,2023-07-07,0,1.09,Good,Completed,1332
C-4669,4669,990,6294835.011200933,2022-08-18,11,1.38,Good,Completed,147
C-4670,4670,658,5726745.822649891,2022-08-07,60,22.62,Good,Completed,-539
C-4671,4671,252,8422777.468696184,2020-03-20,39,0.0,Good,Completed,-302
C-4672,4672,725,6592204.7701753415,2023-04-15,1,0.0,Good,Completed,680
C-4673,4673,513,3046351.9063093835,2023-05-25,0,0.0,Good,Completed,848
C-4674,4674,982,1328720.3011595402,2025-12-28,3,0.26,Good,Completed,720
C-4675,4675,660,5124223.61723638,2025-08-06,8,0.99,Good,Completed,2510
C-4676,4676,817,9804403.000464862,2021-12-24,15,5.65,Good,Completed,-665
C-4677,4677,352,3157457.8366620606,2022-08-21,26,0.0,Good,Completed,351
C-4678,4678,702,9819081.397581901,2023-10-23,5,0.0,Good,Completed,2667
C-4679,4679,929,10728663.1916301,2020-11-07,86,23.85,Good,Completed,-1056
C-4680,4680,486,629597.594937988,2021-03-06,21,1.22,Good,Completed,308
C-4681,4681,584,1725983.0153611298,2022-04-21,79,20.86,Good,Completed,-701
C-4682,4682,575,4662330.4729381725,2021-04-27,53,1.34,Good,Completed,-1202
C-4683,4683,718,2828234.391494009,2021-10-25,2,0.0,Good,Completed,976
C-4684,4684,793,7189917.918944752,2021-03-02,53,20.0,Good,Completed,459
C-4685,4685,287,134115436.07371907,2021-02-28,20,0.0,Good,Completed,-907
C-4686,4686,922,4730886.482213555,2024-12-14,42,20.0,Good,Completed,2404
C-4687,4687,593,118005070.12352876,2022-07-24,232,85.29,Poor,Terminated,475
C-4688,4688,171,8934456.10632513,2021-07-13,6,4.18,Good,Completed,1880
C-4689,4689,566,484152137.42046213,2021-04-06,588,176.14,Poor,Terminated,-841
C-4690,4690,224,1635733.2561241325,2020-12-23,26,20.12,Good,Completed,1409
C-4691,4691,980,9571262.300125342,2021-08-04,1,0.33,Good,Completed,1311
C-4692,4692,618,87498438.23391944,2024-09-20,159,80.55,Poor,Terminated,2106
C-4693,4693,416,1225315.965188052,2022-10-23,18,4.5,Good,Completed,-614
C-4694,4694,189,313667137.26616615,2025-07-19,482,180.75,Poor,Terminated,1766
C-4695,4695,863,3971722.870170571,2020-09-07,2,2.24,Good,Completed,1554
C-4696,4696,256,6418865.652372313,2022-10-03,18,0.06,Good,Completed,-471
C-4697,4697,614,3051190.2236399413,2022-01-20,3,2.69,Good,Completed,1810
C-4698,4698,932,8326296.639184034,2025-11-15,45,21.0,Good,Completed,21
C-4699,4699,175,105055401.30111952,2022-10-24,163,39.79,Poor,Completed,35
C-4700,4700,182,28104107.090555772,2023-06-18,15,2.03,Good,Completed,2369
C-4701,4701,881,5185434.929627644,2025-05-02,0,2.37,Good,Completed,2892
C-4702,4702,673,4771245.559502616,2024-06-13,24,21.77,Good,Completed,1695
C-4703,4703,147,5203657.209585207,2023-12-27,27,0.08,Good,Completed,-348
C-4704,4704,176,41614761.45298132,2020-12-06,43,20.35,Good,Completed,506
C-4705,4705,78,9511141.679800278,2025-01-04,7,0.0,Good,Completed,476
C-4706,4706,654,2689220.031613251,2023-02-13,1,0.0,Good,Completed,1919
C-4707,4707,197,673696.2581471673,2024-11-01,50,24.82,Good,Completed,2062
C-4708,4708,29,5675536.819364558,2025-05-18,23,0.19,Good,Completed,235
C-4709,4709,793,5260458.257738083,2024-11-20,22,20.0,Good,Completed,1818
C-4710,4710,225,1448189.6115714216,2022-11-25,31,20.7,Good,Completed,1201
C-4711,4711,760,2402141.664310284,2025-08-21,23,22.0,Good,Completed,1194
C-4712,4712,968,9363751.267285248,2022-12-29,10,0.0,Good,Completed,1751
C-4713,4713,466,3590842.161247212,2025-12-11,18,21.79,Good,Completed,2155
C-4714,4714,281,9824630.862317547,2025-09-17,9,0.0,Good,Completed,2315
C-4715,4715,101,447825937.0146446,2024-10-22,636,147.07,Poor,Terminated,-285
C-4716,4716,480,4342959.034974697,2020-08-21,37,0.68,Good,Completed,-1694
C-4717,4717,650,121344205.1753234,2023-05-01,244,107.4,Poor,Terminated,2293
C-4718,4718,14,6275333.610201974,2024-09-12,19,0.0,Good,Completed,2183
C-4719,4719,887,5304214.952832143,2025-09-25,0,0.59,Good,Completed,2950
C-4720,4720,494,6858883.88568359,2025-06-06,3,3.96,Good,Completed,2748
C-4721,4721,327,5491140.2277895445,2020-08-04,70,20.06,Good,Completed,-762
C-4722,4722,638,160405791.44817698,2023-01-13,41,5.95,Good,Completed,-440
C-4723,4723,617,177476098.43750727,2024-06-14,258,100.46,Poor,Terminated,-402
C-4724,4724,872,1304340.6295094956,2023-05-26,19,20.66,Good,Completed,1796
C-4725,4725,113,4225230.502696387,2020-06-26,17,0.0,Good,Completed,431
C-4726,4726,265,2024800.1038252977,2023-09-27,14,0.6,Good,Completed,-703
C-4727,4727,926,1385721.8506397663,2023-12-23,2,0.0,Good,Completed,423
C-4728,4728,481,8065112.356980473,2021-11-18,41,0.74,Good,Completed,-375
C-4729,4729,88,2783123.920714041,2020-05-04,0,0.0,Good,Completed,570
C-4730,4730,907,4019173.8295954596,2024-11-20,0,0.0,Good,Completed,462
C-4731,4731,223,8671035.961590098,2022-06-26,20,3.91,Good,Completed,1359
C-4732,4732,554,7759340.682587457,2022-01-01,5,1.01,Good,Completed,780
C-4733,4733,630,3930503.6384312515,2020-09-16,29,0.0,Good,Completed,-574
C-4734,4734,343,449283.245411849,2022-12-01,32,1.83,Good,Completed,-969
C-4735,4735,506,2536454.5319148353,2025-07-25,51,20.0,Good,Completed,2206
C-4736,4736,106,9174363.07696199,2023-07-13,14,0.7,Good,Completed,-660
C-4737,4737,363,7594511.864232086,2022-07-31,68,20.0,Good,Completed,-556
C-4738,4738,715,102738022.8842444,2021-09-19,62,3.46,Good,Completed,-368
C-4739,4739,910,4754030.672522221,2024-10-28,39,20.37,Good,Completed,151
C-4740,4740,895,5190888.043035085,2020-12-14,29,1.43,Good,Completed,-1161
C-4741,4741,292,6145292.803885091,2023-07-24,56,23.89,Good,Completed,614
C-4742,4742,291,3579316.3376059793,2020-06-30,78,20.0,Good,Completed,-82
C-4743,4743,882,93953803.82929485,2020-06-29,76,39.14,Poor,Terminated,554
C-4744,4744,893,321603.46743706026,2020-01-19,33,0.27,Good,Completed,-1171
C-4745,4745,959,6741263.473168663,2022-07-27,15,3.14,Good,Completed,1218
C-4746,4746,630,8165062.532895417,2020-07-21,31,0.66,Good,Completed,-631
C-4747,4747,368,4774946.937205076,2024-11-05,11,0.0,Good,Completed,1678
C-4748,4748,668,47447701.898670204,2020-11-28,25,0.73,Good,Completed,140
C-4749,4749,716,9701942.412151998,2020-01-05,11,1.39,Good,Completed,586
C-4750,4750,782,11598016.765473263,2020-03-12,84,23.22,Good,Completed,33
C-4751,4751,688,6086993.447129383,2025-11-25,63,20.0,Good,Completed,2889
C-4752,4752,284,1111821.1059867176,2024-01-27,48,21.49,Good,Completed,407
C-4753,4753,991,943690.2291565489,2024-12-16,0,3.81,Good,Completed,546
C-4754,4754,624,8710638.962272517,2023-12-30,19,1.35,Good,Completed,828
C-4755,4755,873,2839472.0260178586,2020-03-29,7,0.0,Good,Completed,691
C-4756,4756,59,4865652.326838342,2021-11-09,65,20.0,Good,Completed,-1331
C-4757,4757,713,8992480.928283611,2020-03-26,13,0.04,Good,Completed,-1028
C-4758,4758,669,2146981.7535597016,2020-06-29,30,1.54,Good,Completed,-121
C-4759,4759,539,45903110.0823222,2023-09-08,49,38.74,Poor,Completed,1008
C-4760,4760,476,3066781.1804586933,2025-07-14,27,0.0,Good,Completed,-111
C-4761,4761,588,6132873.157066543,2021-01-07,53,22.95,Good,Completed,-1667
C-4762,4762,145,461873975.920921,2024-12-10,65,36.14,Poor,Terminated,1895
C-4763,4763,897,3086394.6292342697,2020-08-23,70,21.96,Good,Completed,-1101
C-4764,4764,795,4332129.37603645,2021-09-30,42,3.44,Good,Completed,-304
C-4765,4765,457,6601014.031539845,2023-02-26,13,0.0,Good,Completed,1083
C-4766,4766,520,731522.6914943832,2023-09-04,0,0.0,Good,Completed,2353
C-4767,4767,193,7041729.240285104,2020-05-22,14,0.97,Good,Completed,-37
C-4768,4768,303,6146344.108796159,2025-02-10,18,0.0,Good,Completed,1007
C-4769,4769,160,8831011.764272135,2023-11-10,23,31.26,Good,Completed,2613
C-4770,4770,744,4752754.980621781,2023-02-02,53,21.95,Good,Completed,879
C-4771,4771,139,7363882.099038736,2023-08-21,50,1.92,Good,Completed,-79
C-4772,4772,325,301965194.80661607,2021-09-13,346,152.46,Poor,Terminated,-20
C-4773,4773,494,618494.3051736603,2025-02-10,0,0.0,Good,Completed,2632
C-4774,4774,229,7205170.272072642,2020-12-22,56,20.0,Good,Completed,161
C-4775,4775,78,3227722.5286580147,2024-11-10,3,0.0,Good,Completed,421
C-4776,4776,382,6762040.093803754,2025-09-16,56,0.43,Good,Completed,-25
C-4777,4777,222,4538020.34362951,2021-10-05,28,1.01,Good,Completed,-1199
C-4778,4778,167,3212284.307129776,2024-11-19,4,6.76,Good,Completed,2006
C-4779,4779,285,8135607.507041837,2024-11-03,59,23.52,Good,Completed,1852
C-4780,4780,399,705287.5036458428,2024-10-06,1,0.0,Good,Completed,2209
C-4781,4781,504,9260978.385623503,2021-11-08,10,1.45,Good,Completed,1277
C-4782,4782,891,8068565.972979908,2021-04-06,77,24.91,Good,Completed,-967
C-4783,4783,623,5780630.275435167,2020-11-21,40,0.0,Good,Completed,-1182
C-4784,4784,27,10155929.7260515,2020-03-21,24,21.27,Good,Completed,489
C-4785,4785,14,219180490.9229208,2023-07-11,12,1.1,Good,Completed,1754
C-4786,4786,530,260825165.35795394,2020-11-19,223,100.46,Poor,Terminated,-1833
C-4787,4787,797,3902742.081821712,2020-10-03,14,1.95,Good,Completed,-158
C-4788,4788,724,8313925.375703586,2020-06-09,38,0.97,Good,Completed,-1696
C-4789,4789,988,25965781.944485273,2021-12-30,58,24.18,Good,Completed,1828
C-4790,4790,844,2735426.967430159,2023-06-23,3,0.81,Good,Completed,1805
C-4791,4791,142,7465614.345269515,2022-11-21,61,23.36,Good,Completed,1840
C-4792,4792,978,155328.61234509328,2020-09-25,17,0.23,Good,Completed,1513
C-4793,4793,224,7180743.986231804,2024-01-04,22,21.02,Good,Completed,2516
C-4794,4794,702,1232848.0224213714,2023-04-24,0,0.3,Good,Completed,2485
C-4795,4795,522,2719564.199751825,2021-10-24,31,0.0,Good,Completed,-842
C-4796,4796,415,31949319.82597218,2021-04-04,92,24.5,Poor,Completed,-893
C-4797,4797,477,5377896.287223283,2023-12-08,6,3.31,Good,Completed,2177
C-4798,4798,502,2423309.624264751,2020-12-08,31,0.0,Good,Completed,295
C-4799,4799,423,85789197.01368727,2022-01-26,5,3.47,Good,Completed,1214
C-4800,4800,419,1931907.7343091054,2020-03-09,49,20.0,Good,Completed,-627
C-4801,4801,90,31240692.256110713,2024-10-26,3,2.27,Good,Completed,1890
C-4802,4802,160,7802196.793247288,2021-02-12,31,20.36,Good,Completed,1612
C-4803,4803,553,6245688.432089528,2022-10-12,14,3.54,Good,Completed,1735
C-4804,4804,952,157376752.71872863,2024-09-13,131,69.58,Poor,Terminated,730
C-4805,4805,328,9333855.070262682,2021-12-09,53,1.44,Good,Completed,-863
C-4806,4806,395,9691960.856560422,2024-11-22,57,0.0,Good,Completed,116
C-4807,4807,232,3658995.7890359587,2025-10-19,20,0.2,Good,Completed,2813
C-4808,4808,37,205717192.43435618,2023-12-13,54,18.53,Poor,Completed,402
C-4809,4809,741,28637341.29975764,2024-07-04,54,20.47,Good,Completed,837
C-4810,4810,581,2781448.7025352707,2024-03-13,20,0.0,Good,Completed,2469
C-4811,4811,562,5831682.063290555,2025-03-19,28,20.0,Good,Completed,3240
C-4812,4812,405,9351388.954942157,2025-09-21,3,1.21,Good,Completed,778
C-4813,4813,269,594373.7096554742,2020-07-23,36,20.0,Good,Completed,-1359
C-4814,4814,651,35967483.58558006,2025-12-05,0,2.84,Good,Completed,3212
C-4815,4815,479,8385555.340815099,2020-04-02,40,0.0,Good,Completed,-1694
C-4816,4816,162,1635451.6189564934,2021-06-09,46,1.23,Good,Completed,-187
C-4817,4817,438,279508566.9921612,2022-12-21,514,122.9,Poor,Terminated,562
C-4818,4818,365,9364120.896799535,2025-06-10,8,0.0,Good,Completed,1314
C-4819,4819,37,14651230.271674333,2021-01-30,53,0.0,Good,Completed,-645
C-4820,4820,336,275551147.8823415,2024-08-15,361,159.92,Poor,Terminated,2630
C-4821,4821,181,6499202.665524979,2022-03-01,55,20.58,Good,Completed,1159
C-4822,4822,130,25441671.06319895,2024-10-19,104,40.38,Poor,Completed,-464
C-4823,4823,658,75445897.97550099,2022-01-08,131,55.98,Poor,Completed,-750
C-4824,4824,259,7953163.139238962,2022-11-23,61,0.8,Good,Completed,315
C-4825,4825,40,8102004.953056415,2025-10-24,40,5.2,Good,Completed,-89
C-4826,4826,198,491210721.05363953,2021-04-07,114,59.71,Poor,Completed,567
C-4827,4827,211,10104389.348563677,2024-01-30,22,0.0,Good,Completed,2048
C-4828,4828,401,461721461.47162104,2024-06-01,441,209.59,Poor,Terminated,2751
C-4829,4829,713,51997779.96102083,2021-08-22,17,1.88,Good,Completed,-514
C-4830,4830,706,6669325.390264163,2025-05-03,53,20.0,Good,Completed,1593
C-4831,4831,908,374223988.43991333,2023-09-03,83,20.42,Poor,Completed,2417
C-4832,4832,729,729155.9332879913,2021-03-06,24,0.8,Good,Completed,-745
C-4833,4833,849,44024357.21873449,2025-09-12,35,20.0,Good,Completed,1653
C-4834,4834,3,1516302.2094644755,2020-03-27,32,0.3,Good,Completed,-687
C-4835,4835,292,35682177.32963761,2023-07-18,74,44.34,Poor,Terminated,608
